id,name,facility_type,street,city,state,zip,county,latitude,longitude,accepts_septage,accepts_grease_trap,accepts_portable_toilet,pricing_notes,phone,email,website,frs_id,npdes_id,state_permit_id,first_seen_at,last_seen_at
719dfdf0-de95-446f-8a03-b4e7571d7206,Grimes Septic Tank Pumping,private_regional_septage_facility,1536 Richmond Hill Church Rd,Boonville,NC,,Yadkin,36.253802313769,-80.638592624195,Yes,Unknown,Unknown,,(336) 469-9710,,,,,NCS-00023,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
71ab219b-4fd1-4f35-aadc-d4cd0f132bb3,FORT BEND LANDFILL GAS TREATMENT FACILITY,anaerobic_digester,14115 DAVIS ESTATE RD,NEEDVILLE,TX,77461,FORT BEND,29.4,-95.7247,Unknown,Unknown,Unknown,,,,,,,48034,2026-06-13 02:19:52.391210+00:00,2026-06-13 02:19:52.391210+00:00
71b1da3e-5bcf-43c6-99fc-6159cd69582b,Hendersonville Portable Toilets,private_regional_septage_facility,139 Glenwood Rd,Hendersonville,NC,,Henderson,35.363088521518,-82.496645909901,Unknown,Unknown,Yes,,(828) 692-3438,,,,,NCS-00118,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
71ebff35-3a00-4585-94a8-bfc12fcaaa1e,Custom Quality Packers WWTF,private_regional_septage_facility,,,NC,,Nash,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0012901%22%7D,,,WQ0012901,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
724bc86c-31c1-4edf-a762-a52747eaa7ab,MESA PROCESSING LAREDO TRANSFER STATION FACILITY,private_regional_septage_facility,419 LOGAN AVE,LAREDO,TX,78040,WEBB,27.50083,-99.49133,Yes,Yes,Yes,,,,,,,40078,2026-06-13 02:19:52.391210+00:00,2026-06-13 02:19:52.391210+00:00
72662d18-9850-4f13-b9fe-02af23f12207,TRAVIS COUNTY TRANSFER STATION,transfer_station,4001 RANCH RD 620,AUSTIN,TX,78767,TRAVIS,30.3249,-97.7722,Unknown,Unknown,Unknown,,,,,,,119,2026-06-13 02:19:52.391210+00:00,2026-06-13 02:19:52.391210+00:00
72c490d1-6da2-4e19-92ed-645ad4bd7f35,CITY OF DALLAS TRANSFER STATION,transfer_station,7677 FAIR OAKS AVE,DALLAS,TX,75231-4601,Dallas,32.879546,-96.74999,Unknown,Unknown,Unknown,,,,,110034356239,TXRNEAW76,1453,2026-06-13 02:10:41.740925+00:00,2026-06-13 02:19:41.329224+00:00
72cbbd71-bfff-4a47-9f9d-6774fa38a142,North End Elementary WWTF,private_regional_septage_facility,,,NC,,Person,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0005150%22%7D,,,WQ0005150,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
72db6789-e703-4afb-81bf-dbacee5eb893,DWAYNE E WOODY DBA W W CATTLE COPY,composting_facility,6391 OLD AGNES RD,POOLVILLE,TX,76487,PARKER,32.883333,-97.75,Unknown,Unknown,Unknown,,,,,,,47026,2026-06-13 02:19:52.391210+00:00,2026-06-13 02:19:52.391210+00:00
72f6c561-e67a-4e34-94f6-11b7bf6f97b1,Sewer and Drain Medic,private_regional_septage_facility,2527 Clewis Rd.,Wilmington,NC,,New Hanover,34.294504316428,-77.839747293495,Yes,Unknown,Unknown,,(910) 520-1942,,,,,NCS-01158,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
72fd011b-e501-4d14-b716-ef4641f15c56,CITY OF LA JOYA LOW VOLUME TRANSFER STATION,transfer_station,,,,,HIDALGO,26.233909,-98.485598,Unknown,Unknown,Unknown,,,,,,,110047,2026-06-13 02:19:52.391210+00:00,2026-06-13 02:19:52.391210+00:00
7322c65b-731a-4ebb-ae61-83e8443cd017,Local Septic & Environmental Services LLC,private_regional_septage_facility,171 Triple I Dr.,Reidsville,NC,,Rockingham,36.332071118146,-79.761482841879,Yes,Unknown,Unknown,,(336) 613-7108,,,,,NCS-01609,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
7351bb08-31f3-4810-9686-21588bd5915f,Advanced Portable Toilets (Morehead City),private_regional_septage_facility,321 Jefferies Blvd,Rocky Mount,NC,,Carteret,35.987064180444,-77.792007551332,Unknown,Unknown,Yes,,(252) 443-3670,,,,,NCS-00977,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
735d3877-6ffe-408a-a159-00cce5c5952a,Shallotte WWTF,private_regional_septage_facility,,,NC,,Brunswick,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0000798%22%7D,,,WQ0000798,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
736e1cae-a28f-4dad-94ee-7d839fa07247,The Cottages of Boone WWTP,private_regional_septage_facility,,,NC,,Watauga,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0035784%22%7D,,,WQ0035784,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
737c0d83-fb77-482a-9f95-4445ad059537,"Elvis Service Co., Inc",private_regional_septage_facility,2200 Executive Ave,Myrtle Beach,NC,,Brunswick,33.703777412989,-78.899701544194,Yes,Yes,Yes,,(843) 448-5016,,,,,NCS-00128,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
73860de9-6bb4-4ccc-a1b4-513e98c9f883,DAVIS ROAD CITIZENS COLLECTION,transfer_station,6055 E DAVIS RD,EDINBURG,TX,78542,HIDALGO,26.351666,-98.089166,Unknown,Unknown,Unknown,,,,,,,120194,2026-06-13 02:19:52.391210+00:00,2026-06-13 02:19:52.391210+00:00
738c2237-113d-4f7b-8b0c-17b440b0def4,Simpson's Septic Tank Service,private_regional_septage_facility,540 S. Grove Street,Hendersonville,NC,,Henderson,35.310862781473,-82.454838227881,Yes,Unknown,Unknown,,(828) 697-7777,,,,,NCS-00342,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
73999174-0810-41e5-9696-afe765a550ba,Outhouse Portable Toilets,private_regional_septage_facility,P.O. Box 11,Pisgah Forest,NC,,Transylvania,,,Yes,Yes,Yes,,,,,,,NCS-00125,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
73c14755-9fe2-4463-9558-445d1d88bfdd,"All County Septic, LLC",private_regional_septage_facility,3058 Highway 24,Newport,NC,,Carteret,34.724846322952,-76.94090138605,Yes,No,Unknown,,(252) 241-4929,,,,,NCS-01261,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
73cb9fcc-ef7d-4e9c-8032-1d6927cd6410,Banks Plumbing & Septic,private_regional_septage_facility,3136 Old School Rd,Shelby,NC,,Cleveland,35.365689458805,-81.566662102236,Yes,Unknown,Unknown,,(704) 923-4844,,,,,NCS-01854,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
73d232e0-c157-4bf9-ae75-2270123d9c7c,POLK COUNTY CCS RICHARDSON RD,transfer_station,,,,,POLK,30.82,-94.86,Unknown,Unknown,Unknown,,,,,,,120104,2026-06-13 02:19:52.391210+00:00,2026-06-13 02:19:52.391210+00:00
73e33c7f-757c-4837-9d2e-326ecb5ec7b7,City of Belmont RLAP,land_application_site,,,NC,,Gaston,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0003281%22%7D,,,WQ0003281,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
73f0c88e-15d4-42bf-bfd5-ae0758faeebd,Bass Farms Sausage WWTF,private_regional_septage_facility,,,NC,,Nash,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0002004%22%7D,,,WQ0002004,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
7404a906-4aa8-43df-a17f-9f13089fd08f,E.F.L Septic Services,private_regional_septage_facility,245 Craven Lane,Carthage,NC,,Moore,35.290085948997,-79.312293469219,Unknown,Unknown,Unknown,,(910) 639-1712,,,,,NCS-01660,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
7411d710-9164-4ed4-9fd6-100fb02b9f45,Pearce Environmental Technologies,private_regional_septage_facility,P.O. Box 58,Rolesville,NC,,Wake,,,Unknown,Unknown,Unknown,,(919) 971-4599,,,,,NCS-01357,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
7430c968-32ab-478b-a086-2dbf09456c8b,Perquimans-Chowan-Gates Transfer,transfer_station,759 Perrys Bridge Road,Belvidere,NC,27919,Perquimans,36.308826,-76.545371,Unknown,Unknown,Unknown,,(252) 297-6524,,,,,7202T-TRANSFER-1995,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
743a570f-273a-48ed-b891-23e43bdf162f,Southern Port-A-John,private_regional_septage_facility,2597 Lamb Road,Garland,NC,,Sampson,34.796829501792,-78.368562374726,Unknown,Unknown,Unknown,,(910) 385-4957,,,,,NCS-01481,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
7494b017-ed68-44a2-9221-bd4b7aa75d51,MOCZGEMBA COMPOST,composting_facility,,,,,KARNES,28.83333,-98.16667,Unknown,Unknown,Unknown,,,,,,,47017,2026-06-13 02:19:52.391210+00:00,2026-06-13 02:19:52.391210+00:00
74d77da5-dee4-4acd-b4ea-96ff70ab6ea9,CITY OF FARWELL CCS,transfer_station,100 9TH ST,FARWELL,TX,79325,PARMER,34.377777,-103.004722,Unknown,Unknown,Unknown,,,,,,,120089,2026-06-13 02:19:41.329224+00:00,2026-06-13 02:19:41.329224+00:00
74e7c669-73aa-47ac-b5d2-a98591f81bfd,redbox+ of the Triad DBA redbox+,private_regional_septage_facility,455 Burkes Crossing Lane,Winston-Salem,NC,,Guilford,36.091913506606,-80.339310809888,Unknown,Unknown,Yes,,(704) 989-8777,,,,,NCS-01517,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
7501c532-faf7-4297-a587-e3646bbab3d7,M & M Septic Services,private_regional_septage_facility,8518 Julina Dr,Oak Ridge,NC,,Guilford,36.201931317058,-80.008630858132,Unknown,Unknown,Unknown,,336.-90.0604,,,,,NCS-01887,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
7515dd12-aaae-4dc4-9514-80633b3e2bc9,"Ferguson Septic, LLC",private_regional_septage_facility,228 S. Shore Drive,Lexington,NC,,Davidson,35.644761895423,-80.24824590623,Yes,Unknown,Unknown,,(336) 239-3403,,,,,NCS-01558,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
75465e75-0812-4a1d-8528-511ce3d378ed,Jethro's Johnnies,private_regional_septage_facility,15020 NC Highway 209,Hot Springs,NC,,Madison,35.746071591889,-82.872615767004,Unknown,Unknown,Yes,,,,,,,NCS-01064,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
755beccf-b981-47c0-bfe4-97956b363003,"WRB Rentals, INC",private_regional_septage_facility,PO Box 607,Murfreesboro,NC,,Northampton,,,Unknown,Unknown,Unknown,,(252) 398-3028,,,,,NCS-00276,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
758a32be-c723-48ad-b3df-2064538106a5,Reidsville WTP,land_application_site,,,NC,,Rockingham,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0032723%22%7D,,,WQ0032723,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
7597de91-8a23-4fe1-bd4c-fc3e972a5d34,Warsaw Sanitation Trailer Wash WWTF,private_regional_septage_facility,,,NC,,Duplin,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0023310%22%7D,,,WQ0023310,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
759f04a9-40e0-4171-82ad-48449bef0a43,B & B Septic,private_regional_septage_facility,742 Ed Rickard Road,Lexington,NC,,Davidson,35.786032418666,-80.399761939159,Yes,Yes,Unknown,,(336) 752-2099,,,,,NCS-00060,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
75be0449-17e1-4b7a-bb93-48ffd911d674,CJM THE SOIL SUPERMARKET,composting_facility,1700 E HIGHWAY 90A,RICHMOND,TX,77406-2421,Fort Bend,29.596086,-95.736823,Unknown,Unknown,Unknown,,,,,110033739444,TXR05AF96,100182,2026-06-13 02:10:47.633927+00:00,2026-06-13 02:19:52.391210+00:00
75d220d2-9b38-4f6f-bba9-489206d4cd92,Chatham Park - Grant Drive & Freedom Parkway Reclaimed Water Line,potw_receiving_station,,,NC,,Chatham,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0037891%22%7D,,,WQ0037891,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
75d3d2dc-e09e-46d1-bbe0-a870a6ebd4e2,Parcel No. A16 115 Stonegate Dr. SFR,private_regional_septage_facility,,,NC,,Person,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0034798%22%7D,,,WQ0034798,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
75fe9c24-68e6-4f64-b4aa-00568ce2fbc1,Pigeon Valley Septic & Grading Inc.,private_regional_septage_facility,334 Ridgeview Lane,Canton,NC,,Haywood,35.482192421558,-82.866631113762,Yes,Unknown,Unknown,,,,,,,NCS-01098,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
76539af6-4b08-4f2f-acc7-2d4e5e94af6c,Coastal Waste Solutions LLC,private_regional_septage_facility,121 Garnet Lane,Jacksonville,NC,,Onslow,34.803341538698,-77.356098716894,Yes,Unknown,Unknown,,(910) 787-0055,,,,,NCS-01683,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
76b2831e-ec5d-4f75-95c4-fa983daf5cde,POLK COUNTY CCS - HWY 146,transfer_station,,,,,POLK,30.8194,-94.8593,Unknown,Unknown,Unknown,,,,,,,120108,2026-06-13 02:19:52.391210+00:00,2026-06-13 02:19:52.391210+00:00
76b82eae-5d1f-467f-91c0-aaab17c78fe0,LL Parks Livestock - Delway Truck Wash WWTF,private_regional_septage_facility,,,NC,,Sampson,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0015030%22%7D,,,WQ0015030,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
76b8523b-8676-4bab-a53a-df65435576b1,Mac Attack Wagon,private_regional_septage_facility,502 E. Fisher Street,Salisbury,NC,,Rowan,35.662914836596,-80.466700282068,Unknown,Unknown,Unknown,,(704) 431-7326,,,,,NCS-01535,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
76f09953-36c1-4d6a-9e93-53e0d6857399,Avery County Transfer Station,transfer_station,2175 Brushy Creek Road,Spruce Pine,NC,28777,Avery,35.959661,-81.972021,Unknown,Unknown,Unknown,,(828) 737-5420,,,,,0603-TRANSFER-,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
76f13759-9dc8-4ba5-9c57-def07de8dc4a,Bladen County Transfer Station,transfer_station,1522 Mercer Mill Road,Elizabethtown,NC,28337,Bladen,34.606431,-78.605871,Unknown,Unknown,Unknown,,(910) 872-6320,,,,,0904T-TRANSFER-1995,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
77403661-c8b7-4740-ab38-589d0b35c77a,Shorties Pot O' Gold,private_regional_septage_facility,PO Box 1049,Littleton,NC,,Warren,,,Yes,Unknown,Yes,,(252) 578-0468,,,,,NCS-01341,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
7743c1ee-d82b-4310-a9f4-a3bc05e24868,Hodnett Septic Tank Cleaning,private_regional_septage_facility,6924 Kentuck Road,Ringgold,NC,,Caswell,36.657993580277,-79.287498409207,Yes,Yes,Unknown,,(434) 822-5005,,,,,NCS-01418,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
77488618-a87a-4fc3-b0ad-7c3e60039d18,Mallard Creek WRF,potw_receiving_station,,,NC,,Mecklenburg,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0013252%22%7D,,,WQ0013252,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
77842c8b-7778-41ce-90b8-439fe6c24a8b,True Way Holiness Church WWTF,private_regional_septage_facility,,,NC,,Durham,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0019573%22%7D,,,WQ0019573,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
7796462c-035a-4f87-93d3-8213d30238b6,Ray's,private_regional_septage_facility,PO Box 53,High Shoals,NC,,Gaston,,,Yes,Yes,Unknown,,(704) 922-5555,,,,,NCS-00883,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
77b8731c-0b15-4f69-9ea4-6b1550100062,Sandpiper Bay WWTP,potw_receiving_station,,,NC,,Brunswick,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0013398%22%7D,,,WQ0013398,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
77d8c924-abdc-489c-9110-d4aea0b6e3c9,"Raleigh, City of Yard Waste Facility",composting_facility,900 New Hope Road,Raleigh,NC,27610,Wake,35.786561,-78.558851,Yes,Unknown,Yes,,(919) 996-6030,,,,,9213-COMPOST-1991,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
77fa5a0c-40e8-4dfc-a5aa-f437f15110e0,Shamrock Environmental Corporation,private_regional_septage_facility,6106 Corporate Park Dr,Browns Summit,NC,,Guilford,36.164314783815,-79.741016079543,Yes,Unknown,Unknown,,336.-37.1989,,,,,NCS-00790,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
77fc6ebc-2a06-41a2-bd88-a6055d4a9a45,GUADALUPE COUNTY MARION COLLECTION STATION,transfer_station,,,,,GUADALUPE,,,Unknown,Unknown,Unknown,,,,,,,120149,2026-06-13 02:19:52.391210+00:00,2026-06-13 02:19:52.391210+00:00
77fe7b0e-8e30-4d28-b67c-b651de13ab2a,Lee's Long Term Care Facility,private_regional_septage_facility,,,NC,,Wake,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0015393%22%7D,,,WQ0015393,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
782b430f-bd5e-42c7-be09-1476b76a665d,Mayland Septic Service Inc.,private_regional_septage_facility,133 Beaver Creek Rd,Spruce Pine,NC,,Mitchell,35.922592146072,-82.054369126142,Yes,Unknown,Unknown,,(828) 765-9715,,,,,NCS-00742,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
787d02c2-8fdd-4e73-bcf3-81dc78b4e9f7,Bio-Nomic Services Class A Residuals Program,land_application_site,,,NC,,Unknown,,,Unknown,No,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0039053%22%7D,,,WQ0039053,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
78840aec-6b83-43f8-a358-104d59d8a0f9,PENINSULA SANITATION SERVICE INC,transfer_station,2787 HWY 87,CRYSTAL BEACH,TX,77650,GALVESTON,,,Yes,Unknown,Yes,,,,,,,110015,2026-06-13 02:19:52.391210+00:00,2026-06-13 02:19:52.391210+00:00
78845430-d4d0-4443-8787-9f0a5cc05e22,CITY OF COTULLA TRANSFER STATION,transfer_station,857 FM 624,COTULLA,TX,78014,LA SALLE,,,Unknown,Unknown,Unknown,,,,,,,40251,2026-06-13 02:19:52.391210+00:00,2026-06-13 02:19:52.391210+00:00
78edede9-de45-459f-80d0-c600d390df41,Master Porta- Jon Service,private_regional_septage_facility,PO Box 2309,Lenoir,NC,,Caldwell,,,Yes,Unknown,Yes,,(828) 754-1074,,,,,NCS-00025,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
78fbfd68-b418-4751-aa19-459267300130,Wall Recycling LLC DBA Liberty Waste Solutions(Wilmington),private_regional_septage_facility,2126 Garner Rd,Raleigh,NC,,New Hanover,35.750961084438,-78.631283008563,Unknown,Unknown,Yes,,(919)582-7777,,,,,NCS-01860,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
78fff7eb-1f6f-4db1-871c-c426573fb9d9,Camp Springs Bluegrass Park & Campground,private_regional_septage_facility,1390 Pagetown Road,Elon,NC,,Caswell,36.282888793623,-79.46570970585,Unknown,Unknown,Unknown,,(336) 213-1944,,,,,NCS-01867,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
793799a1-abba-49d7-b93e-93a69dc314c3,Able Septic Tank Service,private_regional_septage_facility,20 Brownwood Avenue,Asheville,NC,,Buncombe,35.580482752679,-82.57477093086,Yes,Unknown,Unknown,,(828) 254-1920,,,,,NCS-00096,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
793a8499-8e6c-446b-9c59-b710b330d365,Carolina Malt House WWTF,private_regional_septage_facility,,,NC,,Rowan,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0039181%22%7D,,,WQ0039181,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
7960def3-ff5e-480a-a88f-96c95760ad47,Carolina Friends School WWTF,private_regional_septage_facility,,,NC,,Orange,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0002161%22%7D,,,WQ0002161,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
79a1ff86-b33c-4ffc-8986-d88588fbf995,Pilgrim's Pride - Sanford WWTF,private_regional_septage_facility,,,NC,,Lee,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0014565%22%7D,,,WQ0014565,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
79a60e2f-f189-4256-a517-009887b4210b,City of Elizabeth City Class B Residuals Program,land_application_site,,,NC,,Pasquotank,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0002883%22%7D,,,WQ0002883,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
79c320bf-3266-40a5-8673-767afc671aa1,Driggers Pumping Service,private_regional_septage_facility,956 Harris Road,Trinity,NC,,Randolph,,,Yes,Unknown,Unknown,,(336) 215-4408,,,,,NCS-00855,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
79db5139-6449-404e-a35d-d38eeff4c4cb,Atkinson Milling Company WWTF,private_regional_septage_facility,,,NC,,Johnston,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0039473%22%7D,,,WQ0039473,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
79ea13af-a8ef-46e7-93c7-f96f5095414c,CITY OF CROCKETT CITIZENS COLLECTION STATION,transfer_station,2601 CADDO LN,CROCKETT,TX,75835,HOUSTON,,,Unknown,Unknown,Unknown,,,,,,,120156,2026-06-13 02:19:52.391210+00:00,2026-06-13 02:19:52.391210+00:00
7a01521e-7538-4a58-8e74-e1e1b311a511,Piney Hill Acres Large Type 1 Compost Unit,composting_facility,2081 Piney Grove Road,Kernersville,NC,27284,Forsyth,36.175118,-80.059721,Unknown,Unknown,Unknown,,(336) 682-2317,,,,,3427-COMPOST-2015,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
7a0aaca0-2e0f-4353-9c2c-1bbeffc0db55,Patterson's Septic Tank Cleaning,private_regional_septage_facility,5194 Mill Branch Rd NW,Ash,NC,,Brunswick,34.039936322609,-78.476558619611,Yes,Unknown,Unknown,,910.-44.0900,,,,,NCS-01892,2026-06-13 02:20:07.409760+00:00,2026-06-13 02:20:07.409760+00:00
7a0dd427-533d-40af-afe3-336b3427a745,Town of Morehead City RLAP,land_application_site,,,NC,,Carteret,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0006018%22%7D,,,WQ0006018,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
7a551689-51ef-4425-829d-c92af7baea09,Absolute Septic,private_regional_septage_facility,91 W Victory View Ter,Smithfield,NC,,Johnston,,,Yes,Yes,Unknown,,(919) 649-6044,,,,,NCS-01595,2026-06-13 02:20:14.798453+00:00,2026-06-13 02:20:14.798453+00:00
7a5aa9c6-a7de-4962-8277-f4b5092230e8,Ocean Isle Beach WWTP,potw_receiving_station,,,NC,,Brunswick,,,Unknown,Unknown,Unknown,,,,https://edocs.deq.nc.gov/WaterResources/Search.aspx?dbid=0&searchcommand=%7B%5B%5D%3A%5BID%20%23%5D%3D%22WQ0006085%22%7D,,,WQ0006085,2026-06-13 02:20:02.366830+00:00,2026-06-13 02:20:02.366830+00:00
